IndividualNumber,ROINumber,ImageLabel,IL_Site,IL_Number,IL_DV,TubeLabel,Event,TaxonCode,Family,Subfamily,Supertribe,Tribe,Subtribe,Genus,Group,SubspeciesEpithet,SpeciesName,Area_SQ_mm_Dorsal,Perimeter_Dorsal,BBWidth_Dorsal,BBHeight_Dorsal,MajorAxis_Dorsal,MinorAxis_Dorsal,Angle_Dorsal,Circ_Dorsal,Feret_Dorsal,IntDen_Dorsal,RawIntDen_Dorsal,FeretX_Dorsal,FeretY_Dorsal,FeretAngle_Dorsal,MinFeret_Dorsal,AR_Dorsal,Round_Dorsal,Solidity_Dorsal,Area_SQ_mm_Ventral,Perimeter_Ventral,BBWidth_Ventral,BBHeight_Ventral,MajorAxis_Ventral,MinorAxis_Ventral,Angle_Ventral,Circ_Ventral,Feret_Ventral,IntDen_Ventral,RawIntDen_Ventral,FeretX_Ventral,FeretY_Ventral,FeretAngle_Ventral,MinFeret_Ventral,AR_Ventral,Round_Ventral,Solidity_Ventral,cIL_Site,cIL_Number,cROINumber,mean_Red_Dorsal,stddev_Red_Dorsal,min_Red_Dorsal,max_Red_Dorsal,intden_Red_Dorsal,skew_Red_Dorsal,kurt_Red_Dorsal,rawintdens_Red_Dorsal,mean_Green_Dorsal,stddev_Green_Dorsal,min_Green_Dorsal,max_Green_Dorsal,intden_Green_Dorsal,skew_Green_Dorsal,kurt_Green_Dorsal,rawintdens_Green_Dorsal,mean_Blue_Dorsal,stddev_Blue_Dorsal,min_Blue_Dorsal,max_Blue_Dorsal,intden_Blue_Dorsal,skew_Blue_Dorsal,kurt_Blue_Dorsal,rawintdens_Blue_Dorsal,mean_Red_Ventral,stddev_Red_Ventral,min_Red_Ventral,max_Red_Ventral,intden_Red_Ventral,skew_Red_Ventral,kurt_Red_Ventral,rawintdens_Red_Ventral,mean_Green_Ventral,stddev_Green_Ventral,min_Green_Ventral,max_Green_Ventral,intden_Green_Ventral,skew_Green_Ventral,kurt_Green_Ventral,rawintdens_Green_Ventral,mean_Blue_Ventral,stddev_Blue_Ventral,min_Blue_Ventral,max_Blue_Ventral,intden_Blue_Ventral,skew_Blue_Ventral,kurt_Blue_Ventral,rawintdens_Blue_Ventral
45,45,UNDE_08_DORSAL.tif,UNDE,8,Dorsal,UNDE_007.20160524.CARNEM.01,UNDE_007.20160524,CARNEM,Carabidae,Carabinae,Carabini,Carabini,Carabini,Carabus,nemoralis,nemoralis,Carabus nemoralis nemoralis,143.851,101.617,11,30.091,22.199,8.251,88.778,0.175,30.17,12227.4,1479510,33,253.545,85.853,11,2.69,0.372,0.654,176.083,119.895,13.455,29.545,21.892,10.241,76.421,0.154,30.119,14967,1811010,42.182,255.455,76.383,13.443,2.138,0.468,0.672,UNDE,8,45,57.731,34.857,0,177,1483.42,1.473,1.65,1081414,52.2,34.607,0,173,1341.3,1.577,1.96,977810,50.208,34.753,0,174,1290.13,1.654,2.225,940504,41.168,24.574,0,171,1081.16,2.169,5.687,788165,37.368,23.381,0,167,981.368,2.192,6.225,715417,36.574,22.48,0,166,960.498,2.223,6.86,700203
1,1,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.CARMAE.01,WOOD_024.20160628,CARMAE,Carabidae,Carabinae,Carabini,Carabini,Carabini,Carabus,maeander,maeander,Carabus maeander maeander,131.355,107.443,11.545,25.818,19.204,8.709,82.375,0.143,26.126,11165.2,1350990,20.545,30.636,79.98,11.293,2.205,0.453,0.666,116.174,101.323,10.182,25.636,19.155,7.722,82.74,0.142,25.691,9874.75,1194840,11.091,33.182,83.906,10.118,2.481,0.403,0.654,WOOD,1,1,44.168,23.585,1,165,963.881,1.71,2.724,702669,38.66,23.02,0,163,843.689,1.844,3.427,615049,37.964,21.959,0,159,828.487,1.807,3.309,603967,48.217,34.204,1,181,967.973,1.774,2.781,705652,44.257,33.588,0,176,888.477,1.831,3.129,647700,44.099,32.67,0,178,885.309,1.911,3.629,645390
2,2,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.CARMAE.01,WOOD_024.20160628,CARMAE,Carabidae,Carabinae,Carabini,Carabini,Carabini,Carabus,maeander,maeander,Carabus maeander maeander,108.455,51.305,9.182,19.364,18.153,7.607,93.141,0.518,19.425,9218.64,1115460,39,5.818,94.563,9.143,2.386,0.419,0.89,115.446,65.196,15.091,14.455,17.882,8.22,43.084,0.341,19.424,9812.93,1187360,24.727,23.273,43.103,9.654,2.175,0.46,0.835,WOOD,1,2,56.771,24.595,11,175,1047.11,1.821,3.587,763341,48.508,24.374,2,173,894.694,2.043,4.446,652232,46.166,23.722,1,176,851.513,2.197,5.381,620753,48.732,29.016,1,171,948.573,1.692,2.624,691510,43.619,27.355,0,170,849.043,1.701,2.846,618952,42.47,25.387,0,174,826.678,1.791,3.691,602648
3,4,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.N.20160628.SYNAME.01,WOOD_024.20160628,SYNAME,Carabidae,Harpalinae,Harpalitae,Lebiini,Dromiusuna,Syntomus,americanus,americanus,Syntomus americanus,2.678,7.932,1.273,3.182,3.155,1.08,97.737,0.535,3.264,227.603,27540,118.727,23.636,102.875,1.273,2.92,0.342,0.87,2.496,7.697,1.273,3.091,3.03,1.049,94.929,0.529,3.139,212.149,25670,123.636,22.091,100.008,1.273,2.888,0.346,0.847,WOOD,1,4,75.719,24.022,43,160,33.653,1.121,0.612,24533,68.423,21.685,36,134,30.41,0.965,0.125,22169,63.392,21.531,31,120,28.174,1.005,0.218,20539,72.818,23.253,42,146,38.956,1.12,0.281,28399,65.59,22.016,39,125,35.089,1.107,0.123,25580,61.81,21.655,34,120,33.067,1.213,0.417,24106
4,3,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.N.20160628.SYNAME.01,WOOD_024.20160628,SYNAME,Carabidae,Harpalinae,Harpalitae,Lebiini,Dromiusuna,Syntomus,americanus,americanus,Syntomus americanus,3.273,8.637,1.364,3.636,3.587,1.162,80.103,0.551,3.748,278.182,33660,131.909,26.636,75.964,1.297,3.088,0.324,0.893,3.223,8.606,1.273,3.636,3.518,1.167,88.857,0.547,3.655,273.967,33150,133.636,25.818,84.289,1.273,3.016,0.332,0.89,WOOD,1,3,69.184,25.557,40,150,37.582,1.148,0.361,27397,62.316,23.389,38,133,33.85,1.109,0.102,24677,58.765,21.281,36,117,31.922,1.18,0.201,23271,77.911,22.193,46,137,32.276,1.126,0.168,23529,68.987,21.079,44,124,28.579,1.092,-0.013,20834,64.583,20.213,38,120,26.754,1.121,0.082,19504
7,6,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160517.CARMAE.01,WOOD_024.20160517,CARMAE,Carabidae,Carabinae,Carabini,Carabini,Carabini,Carabus,maeander,maeander,Carabus maeander maeander,92.157,113.119,9.909,28.182,18.203,6.446,88.053,0.091,28.546,7833.35,947835,39,88.091,80.838,9.469,2.824,0.354,0.462,108.182,117.887,14.273,26.636,17.168,8.023,84.124,0.098,26.64,9195.46,1112650,44,56.818,90.978,13.896,2.14,0.467,0.432,WOOD,1,6,54.346,25.43,0,159,842.545,1.461,2.06,614215,49.154,24.788,0,152,762.053,1.492,2.14,555537,47.098,24.242,0,157,730.184,1.549,2.425,532304,43.287,28.206,1,160,914.558,1.45,1.969,666713,39.664,27.791,0,162,838.001,1.433,2.058,610903,39.516,27.073,0,162,834.882,1.46,2.306,608629
5,7,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160517.CARMAE.01,WOOD_024.20160517,CARMAE,Carabidae,Carabinae,Carabini,Carabini,Carabini,Carabus,maeander,maeander,Carabus maeander maeander,129.107,96.116,11.091,19.727,18.492,8.89,92.525,0.176,19.828,10974.1,1327870,12.091,61.636,95.789,10.706,2.08,0.481,0.703,125.628,107.479,12.455,19.182,18.614,8.593,75.529,0.137,19.523,10678.4,1292080,11.818,80.545,72.662,10.953,2.166,0.462,0.676,WOOD,1,7,53.045,34.988,4,184,1206.35,2.153,4.086,879427,47.913,35.192,2,181,1089.64,2.23,4.449,794346,46.225,35.265,0,182,1051.26,2.248,4.61,766368,45.908,28.462,1,181,765.2,2.278,6.119,557831,42.432,27.971,0,179,707.252,2.369,6.893,515587,42.142,27.325,1,177,702.429,2.498,7.779,512071
6,5,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160517.CARMAE.01,WOOD_024.20160517,CARMAE,Carabidae,Carabinae,Carabini,Carabini,Carabini,Carabus,maeander,maeander,Carabus maeander maeander,99.372,82.941,10.455,24,17.745,7.13,100.91,0.182,24.316,8446.61,1022040,24.636,59,99.251,9.173,2.489,0.402,0.637,98.116,83.556,13.636,19.727,17.376,7.19,65.84,0.177,22.161,8339.83,1009120,24.545,81.091,62.384,9.025,2.417,0.414,0.642,WOOD,1,5,53.247,24.024,15,189,898.837,2.407,6.62,655252,46.411,24.137,6,188,783.443,2.593,7.644,571130,44.825,23.788,6,190,756.668,2.732,8.627,551611,51.413,32.247,1,192,958.226,2.03,4.423,698547,47.421,31.811,0,190,883.833,2.115,5.001,644314,46.779,31.128,0,189,871.859,2.216,5.594,635585
9,9,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160419.CARMAE.01,WOOD_024.20160419,CARMAE,Carabidae,Carabinae,Carabini,Carabini,Carabini,Carabus,maeander,maeander,Carabus maeander maeander,88.314,104.155,11,21.818,16.549,6.794,96.182,0.102,21.867,7506.69,908310,118.182,87.636,86.186,10.793,2.436,0.411,0.518,102.917,106.475,14.364,19.727,16.965,7.724,106.987,0.114,21.674,8747.97,1058500,116.364,65.909,117.747,9.811,2.196,0.455,0.624,WOOD,1,9,63.159,31.424,7,180,969.914,1.605,2.55,707067,57.363,31.811,1,178,880.909,1.728,3.019,642183,55.179,31.451,0,177,847.359,1.81,3.368,617725,54.839,36.98,2,195,1135.14,2.078,3.74,827520,51.726,36.875,1,192,1070.7,2.147,4.062,780543,51.557,36.37,0,190,1067.2,2.185,4.267,777991
8,8,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160517.CARMAE.01,WOOD_024.20160517,CARMAE,Carabidae,Carabinae,Carabini,Carabini,Carabini,Carabus,maeander,maeander,Carabus maeander maeander,116.603,80.467,11.909,17.545,16.662,8.91,97.333,0.226,17.848,9911.28,1199260,60.182,83.091,79.434,10.963,1.87,0.535,0.793,115.281,60.004,12.091,16.818,16.849,8.711,55.826,0.402,18.336,9798.88,1185660,55.818,84.636,63.816,10.314,1.934,0.517,0.828,WOOD,1,8,53.804,29.043,10,188,1083.03,2.49,6.477,789527,48.693,28.978,9,186,980.13,2.666,7.395,714515,47.673,28.538,2,188,959.601,2.743,7.906,699549,50.237,31.494,4,185,890.075,1.878,3.324,648865,46.747,30.861,2,185,828.236,1.96,3.86,603784,46.234,30.132,1,184,819.151,2.031,4.306,597161
13,11,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,36.223,49.735,6.545,12.727,11.103,4.154,95.639,0.184,12.739,3078.97,372555,53.818,140.818,87.546,6.05,2.673,0.374,0.655,37.669,68.881,9.727,11.909,9.945,4.823,97.083,0.1,13.176,3201.9,387430,48.273,128.273,115.327,7.537,2.062,0.485,0.473,WOOD,1,11,78.009,35.682,18,183,478.433,0.562,-0.461,348778,62.111,28.558,20,176,380.931,1.218,1.197,277699,54.396,24.413,15,172,333.613,1.839,3.679,243204,85.978,35.464,30,184,472.586,0.394,-0.786,344515,65.406,30.589,26,173,359.506,1.105,0.499,262080,53.359,29.521,10,167,293.292,1.475,1.549,213810
11,10,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,32.471,41.546,5.909,12.091,9.204,4.492,89.613,0.236,12.503,2760.04,333965,23.727,127.818,104.744,5.598,2.049,0.488,0.629,31.752,44.039,5.091,12.091,9.174,4.407,95.269,0.206,12.108,2698.93,326570,26.455,140.636,86.987,5.02,2.082,0.48,0.678,WOOD,1,10,85.87,41.248,26,177,499.082,0.378,-0.976,363831,69.014,35.804,21,169,401.117,1.066,0.258,292414,60.963,33.715,10,169,354.324,1.507,1.446,258302,83.148,32.777,31,181,529.111,0.739,-0.303,385722,63.257,27.883,22,169,402.534,1.297,0.932,293447,51.553,26.123,10,162,328.059,1.589,2.023,239155
14,15,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,34.306,66.259,7.636,11.455,8.617,5.069,76.916,0.098,11.456,2915.99,352835,65.364,128.636,90.909,7.381,1.7,0.588,0.532,35.868,70.156,8.455,11.909,8.621,5.297,89.114,0.092,12.021,3048.76,368900,63.455,141.273,82.176,7.987,1.627,0.614,0.496,WOOD,1,15,79.179,47.219,21,192,476.918,0.47,-1.237,347673,64.879,36.801,23,181,390.786,1.043,-0.047,284883,57.991,31.235,6,177,349.298,1.532,1.643,254638,88.432,38.388,30,191,493.229,0.33,-0.856,359564,65.286,31.38,24,185,364.134,1.224,1.014,265454,49.506,28.723,6,183,276.122,1.906,3.503,201293
15,14,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,25.256,43.145,6.273,12,8.571,3.752,86.042,0.17,12.151,2146.78,259760,77.455,140.545,80.961,5.972,2.284,0.438,0.514,29.496,47.368,5.455,11.455,9.021,4.163,79.045,0.165,11.841,2507.15,303365,73,140.909,75.324,5.183,2.167,0.461,0.706,WOOD,1,14,97.617,52.489,30,195,481.524,0.216,-1.4,351031,81.213,46.627,26,189,400.606,0.827,-0.597,292042,71.269,44.064,11,187,351.553,1.262,0.338,256282,75.064,32.57,26,189,371.406,0.65,-0.201,270755,57.324,25.783,23,182,283.632,1.443,1.973,206768,47.15,22.952,13,177,233.291,1.94,3.971,170069
10,12,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,33.174,33.955,6.455,8.909,8.112,5.207,84.749,0.362,9.443,2819.75,341190,10.909,137.091,66.15,6.092,1.558,0.642,0.745,29.587,37.364,6.636,8.909,8.156,4.619,70.27,0.266,9.916,2514.88,304300,9.182,138.909,58.496,5.773,1.766,0.566,0.686,WOOD,1,12,70.437,41.839,13,189,401.749,0.666,-0.712,292875,59.017,33.599,13,184,336.616,1.266,1.026,245393,53.459,29.77,14,182,304.914,1.73,2.889,222282,92.625,39.945,25,194,582.432,0.144,-1.005,424593,71.163,34.519,23,188,447.477,0.905,0.078,326211,56.58,33.415,6,186,355.776,1.397,1.278,259361
16,13,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,32.099,51.886,7.182,10.455,8.278,4.937,92.324,0.15,10.624,2728.43,330140,90.273,128.364,113.714,6.464,1.676,0.596,0.608,32.744,55.149,6.364,11.273,8.46,4.928,103.112,0.135,11.418,2783.22,336770,89.545,130.091,99.162,6.364,1.717,0.582,0.598,WOOD,1,13,80.234,48.055,26,187,460.16,0.557,-1.151,335457,66.127,38.289,25,183,379.257,1.323,0.696,276478,59.437,33.942,5,178,340.888,1.847,2.673,248507,91.401,38.323,32,178,460.765,0.11,-1.227,335898,68.035,30.766,28,171,342.973,0.863,-0.111,250027,50.822,28.253,5,163,256.202,1.566,1.774,186771
18,18,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,31.793,58.253,9.909,9.364,7.838,5.165,93.806,0.118,9.924,2702.44,326995,108.909,136.455,176.849,8.114,1.518,0.659,0.541,31.033,52.484,9.182,9.545,7.875,5.017,100.947,0.142,10.302,2637.81,319175,112.364,130.727,113.398,7.533,1.57,0.637,0.56,WOOD,1,18,76.19,47.062,19,191,420.351,0.663,-0.9,306436,62.393,37.066,21,180,344.229,1.203,0.529,250943,56.42,30.633,4,174,311.28,1.696,2.549,226923,83.943,34.842,29,181,462.55,0.553,-0.613,337199,63.611,29.59,22,172,350.516,1.095,0.285,255526,50.427,27.335,5,166,277.866,1.491,1.513,202564
17,17,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,28.752,35.444,5.727,10,8.776,4.172,90.38,0.288,10.059,2443.93,295715,102.636,140,83.774,5.684,2.104,0.475,0.695,31.314,41.816,6.182,9.818,8.797,4.532,103.659,0.225,10.13,2661.69,322065,98.818,131.455,111.038,5.736,1.941,0.515,0.739,WOOD,1,17,81.453,42.371,17,173,423.241,0.43,-1.047,308543,65.676,35.775,13,165,341.265,1.117,0.251,248782,58.024,33.438,1,161,301.503,1.482,1.28,219796,83.122,32.494,34,177,435.224,0.327,-0.925,317278,61.748,25.352,24,167,323.307,1.107,0.822,235691,48.352,23.121,12,163,253.169,1.74,2.842,184560
12,16,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,32.678,60.18,8,11.818,8.702,4.781,94.508,0.113,12.14,2777.6,336090,40.818,141.273,69.394,7.139,1.82,0.549,0.492,32.653,59.072,9.364,11,8.902,4.67,107.123,0.118,12.495,2775.5,335835,36.091,133.182,131.46,6.582,1.906,0.525,0.526,WOOD,1,16,78.008,45.99,20,192,437.232,0.617,-0.914,318742,62.902,36.539,17,187,352.56,1.164,0.467,257016,55.93,30.52,2,183,313.484,1.685,2.803,228530,92.349,36.756,35,195,488.222,0.336,-0.851,355914,68.253,29.335,28,188,360.831,1.235,1.216,263046,51.692,27.929,0,185,273.281,1.77,3.529,199222
21,19,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,35.736,50.444,7.818,10.818,9.504,4.788,114.399,0.176,11.598,3037.52,367540,155.273,133.818,111.134,6.769,1.985,0.504,0.673,35.298,50.538,7.182,11.273,9.466,4.748,93.655,0.174,11.378,3000.29,363035,155.273,133.455,97.806,6.943,1.994,0.502,0.653,WOOD,1,19,76.878,41.832,19,185,474.764,0.51,-0.99,346103,62.192,33.366,21,173,384.074,1.127,0.423,279990,55.719,28.266,11,173,344.095,1.709,2.5,250845,85.277,36.484,32,177,519.968,0.448,-0.857,379057,64.506,31.297,22,170,393.316,1.161,0.522,286727,51.132,29.472,6,167,311.77,1.622,1.975,227280
19,20,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,34.777,44.277,5.727,11,9.234,4.795,84.701,0.223,11.03,2956.03,357680,129.182,145,85.746,5.605,1.926,0.519,0.787,34.289,49.39,5.727,11.818,9.237,4.726,95.426,0.177,11.846,2914.59,352665,128.455,145.455,86.04,5.294,1.954,0.512,0.755,WOOD,1,20,64.028,39.62,17,176,371.957,0.914,-0.532,271157,54.378,28.124,21,169,315.9,1.417,1.155,230291,50.392,21.218,4,163,292.745,1.94,3.755,213411,76.789,34.184,30,176,439.354,0.768,-0.531,320289,59.117,26.858,24,166,338.237,1.302,0.786,246575,47.922,23.45,3,157,274.185,1.657,2.192,199881
22,22,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,30.537,40.545,6.545,8.818,8.668,4.486,70.778,0.233,10.01,2595.66,314075,164.909,142.909,50.528,5.248,1.932,0.518,0.772,31.182,38.5,5.182,9.727,8.743,4.541,82.996,0.264,9.849,2650.46,320705,167,143.455,80.972,5.182,1.925,0.519,0.822,WOOD,1,22,80.836,39.552,29,179,430.126,0.419,-1.025,313562,65.745,32.903,23,166,349.83,0.999,0.15,255026,57.955,28.446,14,167,308.376,1.624,2.07,224806,81.918,33.447,29,177,446.11,0.364,-0.782,325214,60.926,26.672,24,160,331.794,1.14,0.496,241878,47.813,24.759,9,159,260.383,1.566,1.665,189819
20,21,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,31.388,54.995,6.273,10.364,8.843,4.519,97.558,0.13,10.728,2668.02,322830,144.818,134.455,106.746,5.862,1.957,0.511,0.649,32.645,47.461,6.182,10.818,8.949,4.644,81.621,0.182,11.164,2774.79,335750,141.818,147.636,73.926,5.727,1.927,0.519,0.667,WOOD,1,21,70.497,39.778,19,175,369.217,0.67,-0.849,269159,55.171,28.565,20,152,288.948,1.25,0.558,210643,49.264,22.174,3,144,258.012,1.639,2.093,188091,87.326,37.127,29,192,482.512,0.609,-0.214,351751,66.005,34.778,20,187,364.704,1.454,1.727,265869,52.36,34.986,5,184,289.307,1.884,3.072,210905
29,25,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,32.595,58.536,6.727,12.455,9.692,4.282,92.058,0.12,12.46,2770.58,335240,94.091,156.727,88.328,5.371,2.263,0.442,0.595,35.793,63.666,7.091,12.273,9.493,4.801,87.357,0.111,12.894,3042.44,368135,90.182,156.636,58.551,6.077,1.977,0.506,0.563,WOOD,1,25,74.632,39.028,21,169,405.816,0.53,-0.986,295840,59.868,28.789,22,145,325.539,1.083,0.011,237318,55.609,22.564,19,140,302.38,1.396,1.063,220435,87.665,35.574,33,181,382.889,0.475,-0.882,279126,65.304,29.399,27,165,285.222,1.105,0.411,207927,50.844,26.022,5,161,222.067,1.67,2.477,161887
26,27,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,33.058,46.92,9.091,10,8.47,4.969,104.695,0.189,10.839,2809.92,340000,58.636,145.364,112.694,8.186,1.704,0.587,0.54,37.636,52.306,9.818,10.727,8.486,5.647,103.408,0.173,10.737,3199.09,387090,58.273,145.636,92.426,8.217,1.503,0.665,0.596,WOOD,1,27,76.837,42.981,19,187,445.21,0.752,-0.575,324558,62.923,35.134,20,179,364.59,1.401,1.134,265786,57.02,30.816,10,174,330.385,1.884,3.13,240851,84.887,39.106,24,197,506.759,0.56,-0.403,369427,65.427,33.434,26,194,390.59,1.495,2.159,284740,50.741,32.426,1,191,302.912,2.092,4.417,220823
27,29,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,25.14,49.19,5.455,11,8.179,3.914,99.806,0.131,11.073,2136.94,258570,68.455,157.091,83.4,5.209,2.09,0.479,0.545,25.876,50.888,6.636,12.545,8.127,4.054,74.315,0.126,12.548,2199.46,266135,70.091,158.182,88.755,6.182,2.005,0.499,0.489,WOOD,1,29,77.033,42.146,22,176,321.444,0.466,-1.251,234333,62.397,30.606,26,147,260.372,0.869,-0.558,189811,54.115,23.494,21,120,225.815,1.29,0.462,164619,91.407,43.806,27,197,505.936,0.668,-0.408,368827,71.947,42.184,21,195,398.228,1.377,1.04,290308,59.743,43.333,5,194,330.676,1.663,1.856,241063
23,23,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,35.223,44.44,8,10.636,10.084,4.447,86.024,0.224,10.668,2993.97,362270,14.091,154,85.601,7.41,2.267,0.441,0.6,34.107,41.762,7.455,10.455,9.871,4.399,82.904,0.246,10.699,2899.13,350795,11.727,156.273,77.735,7.16,2.244,0.446,0.593,WOOD,1,23,74.119,38.437,13,187,444.816,0.488,-0.771,324271,60.315,30.53,15,179,361.975,1.07,0.517,263880,54.018,26.532,13,173,324.182,1.551,2.132,236329,83.425,33.808,30,177,497.004,0.522,-0.7,362316,62.026,26.716,24,158,369.516,1.127,0.307,269377,52.93,22.842,9,154,315.331,1.38,1.181,229876
24,26,WOOD_01_DORSAL.tif,WOOD,1,Dorsal,WOOD_024.W.20160628.BRACYA2.01,WOOD_024.20160628,BRACYA,Carabidae,Brachininae,Brachinini,Brachinini,Brachinini,Brachinus,cyanochroaticus,cyanochroaticus,Brachinus cyanochroaticus,29.76,52.196,6.545,10.818,8.798,4.307,71.145,0.137,11.723,2529.63,306085,29.818,156.091,66.218,5.716,2.043,0.49,0.63,34.579,50.382,6.273,12,8.689,5.067,89.72,0.171,12.137,2939.17,355640,24.909,145.818,98.616,6.273,1.715,0.583,0.637,WOOD,1,26,75.978,40.626,19,176,375.306,0.524,-1.091,273598,61.31,29.742,18,148,302.85,0.834,-0.364,220778,53.41,23.479,1,120,263.827,1.158,0.599,192330,79.403,30.529,28,192,461.39,0.776,0.011,336353,60.172,27.194,22,178,349.642,1.38,1.423,254889,49.921,27.099,7,181,290.075,1.699,2.533,211465
